GeneID,pvalue,medDSSLS,meanDSSLS,sdDSSLS,bon.pvalue,fdr.pvalue
FBgn0085246,0.999936588936935,-0.0170356300000001,-0.187253890330033,0.75378973072445,1,1
FBgn0038277,0.999936686442495,-0.0360888099999999,-0.126413709913194,0.581616587943604,1,1
FBgn0004397,0.999937022991267,-0.01030927,-0.0868150691749175,0.509740244165155,1,1
FBgn0028411,0.999937062268295,-0.06522557,-0.180988102566372,0.662419419016764,1,1
FBgn0053814,0.999937081665007,-0.0675749100000003,-0.0972460982913166,0.59035425888077,1,1
FBgn0053817,0.999937081665007,-0.0675847900000002,-0.0972461350700281,0.590356053858915,1,1
FBgn0053850,0.999937212798754,-0.0675079299999997,-0.0972461563865545,0.590372434574708,1,1
FBgn0051618,0.999937343674853,-0.06745621,-0.0972460484033614,0.590384143299712,1,1
FBgn0053832,0.999937343674853,-0.0674616500000003,-0.0972460852941177,0.590394992196019,1,1
FBgn0053835,0.999937343674853,-0.0675237600000003,-0.097246189579832,0.590428285496891,1,1
FBgn0053838,0.999937343674853,-0.06753104,-0.0972462137815126,0.590414121180287,1,1
FBgn0053844,0.999937343674853,-0.0674616500000003,-0.0972460852941177,0.590394992196019,1,1
FBgn0053820,0.999937474293774,-0.0674299,-0.097246143557423,0.590379736204201,1,1
FBgn0053826,0.999937474293774,-0.0674653300000001,-0.0972461291876751,0.590387775188013,1,1
FBgn0053829,0.999937474293774,-0.0674299,-0.097246143557423,0.590379736204201,1,1
FBgn0053841,0.999937474293774,-0.0672613599999998,-0.0972462232212885,0.590337640322215,1,1
FBgn0053862,0.999937474293774,-0.0674412700000002,-0.0972460676750701,0.5903548207159,1,1
FBgn0053865,0.999937474293774,-0.0672613599999998,-0.0972462232212885,0.590337640322215,1,1
FBgn0053060,0.999937507887343,-0.000909669999999974,-0.293891633888889,0.925039410707321,1,1
FBgn0053808,0.999937604655989,-0.0675143600000001,-0.0972462516246498,0.590408326010739,1,1
FBgn0053823,0.999937604655989,-0.0676255800000001,-0.0972461266666667,0.590416597824745,1,1
FBgn0053847,0.999937604655989,-0.0674735399999999,-0.0972460398319327,0.590367866299448,1,1
FBgn0000442,0.999937975880639,-0.00378426999999992,-0.126922611858407,0.643429888962224,1,1
FBgn0037478,0.999938650011634,0.02321017,-0.141069476482269,0.6996319584387,1,1
FBgn0037646,0.999939223007267,-0.0250821799999998,-0.135810777764391,0.639304629029706,1,1
FBgn0063495,0.99993932306564,-0.00642724999999977,-0.0881156910128914,0.577990943902514,1,1
FBgn0028582,0.999940108730799,0.0335064200000001,-0.314247627868946,0.873885969192608,1,1
FBgn0034656,0.999940184517723,0.00284095999999989,-0.297860466775668,0.816460756777673,1,1
FBgn0050382,0.99994029717023,-0.00716373999999997,-0.157267949603825,0.681149679595106,1,1
FBgn0263121,0.999940467629232,-0.00717236999999993,-0.157268141243169,0.681182240220338,1,1
FBgn0264302,0.999941229649856,-0.02409174,-0.134289099448124,0.658696298415273,1,1
FBgn0030904,0.999941586252322,0.0018979800000003,-0.168749772767584,0.711770838498165,1,1
FBgn0004237,0.999942821571517,0.0173603,-0.0746656331884058,0.413953792063487,1,1
FBgn0025776,0.999943258451517,-0.0283181699999999,-0.315002619099859,0.839822426714993,1,1
FBgn0052440,0.999943427314565,-0.0722646999999998,-0.182668010196078,0.595325862113102,1,1
FBgn0033442,0.999943503435659,-0.0827277800000001,-0.226978181587302,0.77638205117743,1,1
FBgn0035011,0.999943966851875,-0.03042217,-0.146840297848485,0.63352708764981,1,1
FBgn0028534,0.999944162270367,-0.02728734,-0.196636370638298,0.88628963144711,1,1
FBgn0010357,0.999944576902235,-0.00720931999999985,-0.0940834008437068,0.554975672086657,1,1
FBgn0053100,0.999944971534939,-0.0083742,-0.201068993203463,0.778728228574216,1,1
FBgn0051858,0.999946209091013,-0.11246406,-0.230040036261261,0.802947446102946,1,1
FBgn0040078,0.999946920630571,-0.00717184999999998,-0.0644704429312865,0.523288572188801,1,1
FBgn0031873,0.999947204865366,-0.00604885999999993,-0.132342697428571,0.673471148361483,1,1
FBgn0262730,0.999947338637742,-0.0185945699999999,-0.198711858904321,0.752399670795082,1,1
FBgn0040551,0.999947403537122,-0.12791785,-0.174286558238095,0.719105786368949,1,1
FBgn0053098,0.999947632693373,-0.000680989999999992,-0.122832760958904,0.591811536828238,1,1
FBgn0086913,0.999948085863414,-0.00802634000000024,-0.00855911633491301,0.187008886621664,1,1
FBgn0004101,0.999948139051038,0.0136877799999999,-0.165782776213018,0.701878447924967,1,1
FBgn0034061,0.999948250385673,-0.00619907000000008,-0.124630170740741,0.584522635125862,1,1
FBgn0030711,0.999948802489,-0.0742871200000002,-0.278365548024691,0.988809368888434,1,1
FBgn0031224,0.999948888477102,0.00696696999999968,-0.165753259760349,0.643263545804372,1,1
FBgn0040268,0.999949535697143,-0.00565053999999954,-0.0128579608726753,0.184778351326161,1,1
FBgn0032048,0.999950326042706,-0.0642178799999999,-0.278519503993711,0.749942752449655,1,1
FBgn0051472,0.999950615877567,0.00704344000000034,-0.170114935322581,0.693683478326865,1,1
FBgn0039080,0.999950807436677,-0.0335906499999998,-0.0637744583115753,0.423135034973018,1,1
FBgn0032788,0.999951795206237,-0.0233382999999998,-0.167944782718579,0.655775280569835,1,1
FBgn0035476,0.999952020750495,-0.0262890800000002,-0.129254674202381,0.60479105259213,1,1
FBgn0031638,0.999952284924564,0.00361687000000011,-0.146580765820896,0.676713043781689,1,1
FBgn0036192,0.999952498286028,0.00319488000000012,-0.131402454672365,0.576191571762312,1,1
FBgn0035431,0.999952745078926,0.00743937999999966,-0.106018582642276,0.612887526504165,1,1
FBgn0250908,0.999953699645788,-0.0181946400000002,-0.158271916751055,0.688507183342386,1,1
FBgn0038744,0.999954054064889,0.07681644,-0.10577853043131,0.531013124621068,1,1
FBgn0036143,0.999954225430618,-0.00173923000000009,-0.0672861095608783,0.398845688264659,1,1
FBgn0051055,0.999954228252357,-0.0798970200000002,-0.201407168511905,0.737671457436286,1,1
FBgn0016660,0.999955167127224,0.0114171000000001,-0.0637832036595311,0.466762321342546,1,1
FBgn0003410,0.999955477003522,-0.0671621599999999,-0.227738826268817,0.666890494028574,1,1
FBgn0034641,0.999955596339156,-0.000759130000000052,-0.0138874395002576,0.204591476361486,1,1
FBgn0027609,0.999956000709035,-0.00715968999999994,-0.135513971119221,0.666676501283231,1,1
FBgn0053340,0.99995600685381,-0.0255220199999999,-0.144200714644444,0.686168652305635,1,1
FBgn0036550,0.999956665572806,-0.0468141499999999,-0.0921329061557177,0.461592512124186,1,1
FBgn0027496,0.99995692939268,-0.00116915999999989,-0.157389681894977,0.66458039269609,1,1
FBgn0053766,0.999956930240065,-0.13847681,-0.274346482368421,0.974498438755207,1,1
FBgn0003141,0.999957304404763,-0.00398870999999978,-0.160654494920635,0.611312482917673,1,1
FBgn0039932,0.999957491752876,-0.0862205400000002,-0.15217103504065,0.655368586253444,1,1
FBgn0030544,0.999957687301842,-0.0440363099999999,-0.186099685333333,0.699607158875484,1,1
FBgn0262683,0.999958170888132,-0.0749439600000001,-0.219480747777778,0.832436782936373,1,1
FBgn0085477,0.999958556727023,-0.00349832000000028,-0.165280259186046,0.684055680325194,1,1
FBgn0036973,0.999958593666672,-0.00610555999999995,-0.00457685483483475,0.105641290696329,1,1
FBgn0050051,0.999958935583546,-0.00426182999999991,-0.179479862681704,0.769273897201989,1,1
FBgn0031021,0.999959620782576,-0.0121683400000001,-0.149111739757576,0.742936383591511,1,1
FBgn0041174,0.999959625701561,-0.01413201,-0.216477983373737,0.807312692023902,1,1
FBgn0003165,0.999959722030912,0.0506521900000001,-0.0476302797789412,0.37692299189224,1,1
FBgn0016694,0.999960247877796,-0.0598066899999994,-0.0544600132142857,0.366082475261376,1,1
FBgn0036325,0.999960375949265,-0.0232758099999999,-0.107645951707317,0.526450445371021,1,1
FBgn0039360,0.99996141312536,-0.0203903199999997,-0.179865998741722,0.782932155882036,1,1
FBgn0261597,0.999961509845919,-0.0419024100000001,-0.174842566388889,0.638877172588441,1,1
FBgn0034289,0.999961818474352,-0.0356879799999996,-0.1707466235,0.674603374654086,1,1
FBgn0039943,0.999961926081882,-0.0107955200000003,-0.0724415375447155,0.44359059212024,1,1
FBgn0003300,0.999962284571292,-0.0566257300000002,-0.170679442213836,0.745323195700401,1,1
FBgn0261804,0.999962310016336,-0.049488905,-0.117412048214286,0.476046106250877,1,1
FBgn0259239,0.999962965586475,-0.0327262099999999,-0.207873704255765,0.799211126169455,1,1
FBgn0003863,0.999963092883644,-0.0286948700000003,-0.0762533004201681,0.481784741012745,1,1
FBgn0020300,0.999963305274989,-0.00594266999999982,-0.142764292249322,0.626683974631059,1,1
FBgn0026666,0.999963921003568,-0.000823630000000186,-0.0846358454269972,0.608758697497488,1,1
FBgn0024811,0.999963973441266,-0.0033592899999999,-0.105405750085837,0.600839905429051,1,1
FBgn0029649,0.999964605579398,-0.0186153199999999,-0.0629581159,0.494663019982217,1,1
FBgn0030391,0.999964757628723,-0.02318683,-0.245245817724868,0.777482816938962,1,1
FBgn0028690,0.99996509431868,-0.00111528999999999,-0.00378123372750646,0.165492073325173,1,1
FBgn0250867,0.999965727685615,-0.07128443,-0.299146496868687,0.839764391413207,1,1
FBgn0261279,0.999966394291438,-1.56997208,-1.35132134897436,1.38746766469856,1,1
FBgn0044028,0.999967072102353,0.0129991700000001,-0.214921989191176,0.705708053038806,1,1
FBgn0040588,0.999967326290702,-0.0568908100000001,-0.230103982365591,0.873373845961641,1,1
FBgn0035763,0.999967641188886,0.0202320500000002,-0.146209230921526,0.684942010533373,1,1
FBgn0034986,0.999967802256343,-0.0221765300000003,-0.135441564379845,0.710676859113736,1,1
FBgn0031908,0.999968547830686,-0.00912613000000007,-0.143516258763636,0.702092559954308,1,1
FBgn0028644,0.999968901451731,-0.02292257,-0.152199566736111,0.715758008968643,1,1
FBgn0015600,0.999969103854365,-0.0059557800000003,-0.0427061626267281,0.351171240892986,1,1
FBgn0053191,0.999969319247684,-0.0139766699999999,-0.146148722268908,0.643653443824588,1,1
FBgn0001967,0.999969325911621,0.00125027000000033,-0.241747087736185,0.85740613396933,1,1
FBgn0261089,0.999969360932309,-0.0260230700000001,-0.175477634424242,0.684184502075723,1,1
FBgn0019949,0.99996964313428,0.00276436000000002,-0.128643594001714,0.663538838575863,1,1
FBgn0004781,0.999969715652974,-0.00462369999999979,-0.0208322368055555,0.317983138899347,1,1
FBgn0031351,0.999969943000213,-0.1585336,-0.221179650285714,0.753308894374102,1,1
FBgn0036218,0.999970371864557,-0.377254379999999,-0.451658254623656,1.01871534781706,1,1
FBgn0262467,0.999970391945339,0.0046008500000001,-0.217409855784753,0.795728123803425,1,1
FBgn0045761,0.999971272076745,-0.00926093999999988,-0.0682329622650841,0.578611480115459,1,1
FBgn0036106,0.999971493832063,-0.0276336099999999,-0.249646823991228,0.84531142874566,1,1
FBgn0028926,0.999971709126213,0.02171783,-0.148220149418605,0.60646623195892,1,1
FBgn0028844,0.999971751129512,-0.04812737,-0.255604469812207,0.816058425333831,1,1
FBgn0032530,0.999971873377746,-0.0159061700000001,-0.180772116403509,0.648245568821576,1,1
FBgn0024558,0.999972328548532,-0.0180820100000001,-0.192659577319098,0.745983645526863,1,1
FBgn0020762,0.999972888837766,-0.0278204200000003,-0.068943440505618,0.450234251070014,1,1
FBgn0039588,0.99997305275402,-0.00312701000000004,-0.254919814714519,0.766089296073853,1,1
FBgn0035107,0.999973106128453,-0.00494919000000005,-0.207844270467033,0.777967288997401,1,1
FBgn0030528,0.999973232817831,-0.02091099,-0.164606993971631,0.663826719713111,1,1
FBgn0004910,0.999973844749646,-0.0323187199999999,-0.205217434444444,0.822403436742459,1,1
FBgn0037890,0.999974022689939,-0.0297460200000002,-0.191986324007937,0.744674221537702,1,1
FBgn0010043,0.999974714381452,-0.0170412400000002,-0.0536892886809269,0.733315748606467,1,1
FBgn0011282,0.999974717889965,-0.0168958399999999,-0.173570608468468,0.813141861843758,1,1
FBgn0034243,0.999975191060468,-0.0034311899999997,-0.00192424977450973,0.120932711844454,1,1
FBgn0038079,0.999975243927762,-0.0284097999999999,-0.286698244871795,0.752319108417826,1,1
FBgn0035997,0.999975619484336,-0.0466716800000002,-0.160770945898826,0.639237149788035,1,1
FBgn0085208,0.999975789522885,-0.0529728199999999,-0.24126227938172,0.81449666834291,1,1
FBgn0035853,0.999976068911267,0.02553128,-0.197224228789572,0.781216747684728,1,1
FBgn0011581,0.999976195597798,-0.0236099700000001,-0.193175136530612,0.72478939179155,1,1
FBgn0030805,0.999976319838741,-0.01056956,-0.117858318487319,0.594709892923248,1,1
FBgn0038846,0.999976368856133,-0.01672041,-0.229723493448276,0.809940796413444,1,1
FBgn0038947,0.999977025464926,-0.0353570299999999,-0.089389813957115,0.567807746559691,1,1
FBgn0040509,0.999977070578821,-0.0058356100000001,-0.140857677293483,0.649398388388221,1,1
FBgn0035583,0.999977102788491,-0.05148383,-0.163766516,0.706545308819175,1,1
FBgn0053242,0.999977170274662,-0.0226203799999993,-0.168912689837398,0.742992111449394,1,1
FBgn0031360,0.999977182159997,-0.0116815200000002,-0.164575139160672,0.691719237084951,1,1
FBgn0086675,0.9999774084631,0.00518726000000003,-0.10502716809254,0.525484262122012,1,1
FBgn0001223,0.999977471999462,-0.02875714,-0.172306283219178,0.620441063093602,1,1
FBgn0032618,0.999977838983704,-0.00424376999999998,-0.00448760785333329,0.101747559315929,1,1
FBgn0030665,0.999977889519896,-0.02047921,-0.0387770793457944,0.319511021057244,1,1
FBgn0042146,0.999978136578677,-0.0920714799999995,-0.290510387733333,0.957890150718277,1,1
FBgn0004893,0.999978172817596,-0.00941316999999997,-0.333124585440542,0.820736294495995,1,1
FBgn0001148,0.999978709596736,-0.0145434099999999,-0.100707304313063,0.543737288549695,1,1
FBgn0039965,0.999978960188513,-0.0726298300000003,-0.214248301306122,0.790226370658454,1,1
FBgn0052413,0.999979032152944,-0.12200116,-0.204295114533333,0.816152855158437,1,1
FBgn0261278,0.999979243449253,-0.00404122000000018,-0.163859534179255,0.7436917248607,1,1
FBgn0003676,0.999979561548009,-0.01444047,-0.118524255566038,0.615777100743641,1,1
FBgn0030329,0.999979585582393,-0.0130642299999999,-0.0463756801403509,0.368164714435478,1,1
FBgn0052554,0.999979638688648,-0.0394079000000001,-0.197583723824561,0.733824472634268,1,1
FBgn0037197,0.999979664116536,-0.0693908500000004,-0.297841636769231,0.954563288158244,1,1
FBgn0020510,0.999979888071854,0.03623025,-0.095209698127428,0.484650606525962,1,1
FBgn0263353,0.999979957588885,-0.01869966,-0.149013231655329,0.642933667232532,1,1
FBgn0263108,0.9999799843894,-0.00858778999999998,-0.0250734971165645,0.255600638928156,1,1
FBgn0085265,0.999980044310712,-0.0373580599999999,-0.236093684672131,0.852083490574894,1,1
FBgn0035034,0.999980272860971,-0.0482732700000001,-0.157949509751773,0.653777586835659,1,1
FBgn0036945,0.999980308568396,0.00989327000000007,-0.097628775,0.594088629344951,1,1
FBgn0001186,0.999980369411728,-0.0203906600000003,-0.0223942447572815,0.248952119236398,1,1
FBgn0025642,0.999980371244287,-0.0120261500000001,-0.151942833219955,0.630403924308315,1,1
FBgn0000320,0.999980427241948,-0.0224921900000004,-0.031952411969697,0.306601654977919,1,1
FBgn0033571,0.999980446874579,-0.00163593000000017,-0.0794977939137645,0.531183611712332,1,1
FBgn0032452,0.99998046195905,-0.0903659999999999,-0.209181694650206,0.727346684860386,1,1
FBgn0040324,0.999980517514283,-0.0155810199999999,-0.168754525963303,0.727314323496941,1,1
FBgn0032732,0.99998061632681,0.00376288000000002,-0.165196465617284,0.641321324154845,1,1
FBgn0037913,0.999980710192684,-0.00580635000000007,-0.204982499427609,0.854843147927944,1,1
FBgn0052551,0.999980972049116,-0.0392904600000001,-0.238503137486339,0.785002780231091,1,1
FBgn0030921,0.999981104760768,-0.5856595,-0.620553403529412,0.961259062756768,1,1
FBgn0040385,0.999981171561293,0.00454893999999983,-0.258427009855769,0.905228277574392,1,1
FBgn0033347,0.999981588731597,-0.000223569999999729,-0.140936867715356,0.627753037294542,1,1
FBgn0036695,0.99998165467348,-0.00940551000000012,-0.138220781084967,0.62055128848259,1,1
FBgn0036909,0.99998173940195,-4.84799999997954e-05,-0.205713233876543,0.779499216460383,1,1
FBgn0035348,0.999981765298633,-0.02324196,-0.116343885457746,0.579110358871282,1,1
FBgn0023415,0.999981807434353,-0.10509112,-0.116334033387978,0.568465820332789,1,1
FBgn0040699,0.999982063987342,-0.0358248900000002,-0.170435149191919,0.738721361059017,1,1
FBgn0003301,0.999982312855114,-0.00635385999999993,-0.0279964484242424,0.285121519587142,1,1
FBgn0004656,0.999982657392321,0.0328893699999999,-0.127707426274225,0.594837451778667,1,1
FBgn0003114,0.999982917213154,-0.07058155,-0.231451785454545,0.814914780894911,1,1
FBgn0015625,0.999983006033649,0.00557542999999994,-0.168423904852507,0.744547563529424,1,1
FBgn0035694,0.999983470446635,-0.0513247800000003,-0.24851494989899,0.788212029528774,1,1
FBgn0035420,0.999983669283074,0.0275122600000002,-0.172374177816632,0.704063998976698,1,1
FBgn0003984,0.999983992058291,0.00479928999999979,-0.23957502607362,0.804099848954278,1,1
FBgn0034135,0.999984164563816,0.00215801000000004,-0.181275783730684,0.684230512474993,1,1
FBgn0029867,0.99998434030156,-0.00254624000000003,-0.103180282125604,0.535440502392638,1,1
FBgn0085451,0.999984350326105,-0.164371075,-0.197097130972222,0.633043885787606,1,1
FBgn0037980,0.9999845329519,0.0294968099999999,-0.147597508300654,0.651820948535937,1,1
FBgn0035860,0.999984561781724,-0.0111204799999998,-0.164350018784722,0.730435852569021,1,1
FBgn0031413,0.999985108261554,-0.0077108899999998,-0.234268897387006,0.787192426917735,1,1
FBgn0034035,0.999985494726322,-0.02886214,-0.17417957134719,0.705639457317008,1,1
FBgn0052119,0.999985719307112,-0.0700012699999997,-0.192839342222222,0.69100251094346,1,1
FBgn0033593,0.999985751367975,-0.10413136,-0.218309100111111,0.695422756997659,1,1
FBgn0050363,0.999985758235012,-0.0509085799999998,-0.192363341003236,0.695268166793943,1,1
FBgn0031245,0.999985778990795,-0.02764776,-0.219420185700935,0.820507294653789,1,1
FBgn0261793,0.999985835354065,-0.01294095,-0.191588067631297,0.730187830963062,1,1
FBgn0052801,0.999985845278642,-0.14562057,-0.200319372857143,0.70281335243786,1,1
FBgn0010704,0.999985933690496,-0.06176677,-0.280866871807512,0.799555423996614,1,1
FBgn0260643,0.999986043986233,-0.0917999900000002,-0.230647593933333,0.956728586409314,1,1
FBgn0051300,0.999986243774964,-0.00756084999999995,-0.134777238704177,0.649109402466158,1,1
FBgn0262475,0.999986328255574,-0.000812059999999892,0.000601129040000004,0.141980729247171,1,1
FBgn0039682,0.999986498041809,-0.01331232,-0.214835752929293,0.869673349637399,1,1
FBgn0036689,0.999986509371297,0.00672629000000002,-0.126758596097712,0.679260092149592,1,1
FBgn0039370,0.99998678119242,-0.0600966199999995,-0.176899396343612,0.729990684307238,1,1
FBgn0085378,0.999986800131204,-0.0235151199999999,-0.053983574741888,0.355739840851458,1,1
FBgn0040660,0.999986817929931,-0.0351023100000001,-0.112614083943089,0.594024796746544,1,1
FBgn0032804,0.999987075345773,-0.0638790199999999,-0.207407060695971,0.739174535792003,1,1
FBgn0023530,0.999987246088863,-0.0220255300000001,-0.135191522833333,0.665441268244355,1,1
FBgn0031733,0.999987336396721,-0.0970203999999999,-0.159521297208672,0.672176869127568,1,1
FBgn0083950,0.999987369733933,-0.000325385000000011,-0.00271004497455464,0.109156825958731,1,1
FBgn0035788,0.999987377670606,-0.00586389000000009,-0.0619007938422391,0.487791301487298,1,1
FBgn0024249,0.999987390023087,-0.0133058199999998,-0.201462414180791,0.719734242978647,1,1
FBgn0039691,0.999987415642502,-0.0700115000000001,-0.0590192941196581,0.411615572578194,1,1
FBgn0038837,0.99998745313718,-0.00594554000000014,-0.0998449822970086,0.579896483895596,1,1
FBgn0039258,0.999987520087331,0.00794316999999989,-0.124344983170732,0.57421013704136,1,1
FBgn0033286,0.99998778191932,-0.0308742799999999,-0.185235445217391,0.732601267261663,1,1
FBgn0051141,0.999987857364315,-0.0151410300000006,-0.16041598997114,0.693019034087581,1,1
FBgn0036415,0.999987870563127,0.000991779999999665,-0.100332885020325,0.542440789435126,1,1
FBgn0003162,0.999987966407381,-0.00751381000000029,-0.0126280924891774,0.175024327863922,1,1
FBgn0083968,0.999988006161114,-0.01357052,-0.139051671958333,0.656050680435784,1,1
FBgn0039800,0.999988164914628,0.00126378999999988,-0.185837720358127,0.718889264769905,1,1
FBgn0029002,0.999988242943995,-0.1817922,-0.244880481151515,0.805507703986731,1,1
FBgn0032375,0.999988289711286,-0.15021027,-0.272861748833333,0.844838332707264,1,1
FBgn0005664,0.999988300042365,-0.07056789,-0.175374251928571,0.706669485618432,1,1
FBgn0013325,0.999988436237055,-0.00874755999999999,-0.149038160885122,0.750576426116851,1,1
FBgn0030695,0.999988440770475,-0.0335013800000001,-0.240749657467949,0.846145152692006,1,1
FBgn0004110,0.999988444982708,-0.0118104299999999,-0.228887803639144,0.806431115541196,1,1
FBgn0003983,0.999988586922344,0.000546259999999688,-0.251840970509259,0.715032906858139,1,1
FBgn0085349,0.999988694061763,-0.13972702,-0.204565745614035,0.690628457089521,1,1
FBgn0034361,0.999988888618525,-0.00846743999999999,-0.208218028729017,0.772321257568924,1,1
FBgn0085471,0.999988905103827,-0.0307860499999999,-0.20775853183908,0.67939164410517,1,1
FBgn0037012,0.999988955353528,-0.0821687999999998,-0.203058563309859,0.832580780029308,1,1
FBgn0035122,0.999988969697361,0.000710329999999981,-0.136892149580838,0.62158538414153,1,1
FBgn0039740,0.999989222225174,-0.00316709000000026,-0.0076047756969697,0.161552417260705,1,1
FBgn0027567,0.99998930212131,-0.04212576,-0.178972267183908,0.645778984077625,1,1
FBgn0031903,0.999989549623619,0.0386161200000001,-0.209031865361757,0.745740414073821,1,1
FBgn0015240,0.999989603878703,-0.00173460000000025,-0.00404054321266974,0.148541183357513,1,1
FBgn0010411,0.999989614621285,-0.0166609499999999,-0.0777736317763158,0.482866926493265,1,1
FBgn0032518,0.999989662128865,0.000986920000000113,-0.167816530345679,0.591947148389562,1,1
FBgn0040354,0.99998966831063,-0.0274525699999999,-0.183706757389937,0.791922938262446,1,1
FBgn0052062,0.999989681578055,0.03950546,-0.179050309131122,0.735827711977196,1,1
FBgn0034293,0.999989729374887,-0.0359958600000003,-0.160991574193548,0.638223806752275,1,1
FBgn0042650,0.999989731019516,-0.0180174200000001,-0.0222645283333333,0.245227622867942,1,1
FBgn0011509,0.999989752537619,-0.00848117999999998,-0.174599318506289,0.685951489528535,1,1
FBgn0038803,0.999989836950647,0.00926196000000012,-0.0977136772579453,0.499285833110376,1,1
FBgn0032421,0.999989881334577,-0.0253218500000001,-0.179431302273731,0.764313167477022,1,1
FBgn0030332,0.999990042872386,-0.02042492,-0.140808142612245,0.60444878061199,1,1
FBgn0034636,0.999990070558113,-0.0248465,-0.161396473152064,0.598003509347058,1,1
FBgn0051855,0.999990252847145,-0.00455991999999994,-0.145043840501792,0.630202179644813,1,1
FBgn0033592,0.999990281819098,-0.17519088,-0.332289426100629,0.985575799719652,1,1
FBgn0003068,0.999990409787438,-0.00854810000000006,-0.0196361639506173,0.235912437974597,1,1
FBgn0051357,0.999990475865766,0.000342269999999978,-0.176594271410256,0.713609179255392,1,1
FBgn0027524,0.999990522771263,-0.00578970000000001,-0.0955513399788361,0.549260135781354,1,1
FBgn0000043,0.999990651689188,-0.00703878999999996,-0.0410415190384615,0.40408848990923,1,1
FBgn0264605,0.999990765018948,-0.07904724,-0.204935073619048,0.60536907149008,1,1
FBgn0034282,0.999990785737391,-0.00584388000000002,-0.194278806608527,0.807290795682825,1,1
FBgn0033097,0.999990826751916,-0.0634598799999999,-0.175682449671361,0.687523247197093,1,1
FBgn0025381,0.999990894602358,-0.00541517000000002,-0.0999297811673152,0.529019070282346,1,1
FBgn0000479,0.999991001335358,-0.04563377,-0.119566801343284,0.527500348543179,1,1
FBgn0039369,0.999991006635452,-0.0909654900000003,-0.177766200309051,0.718514623085936,1,1
FBgn0033861,0.999991020243564,-0.11006985,-0.223483756865672,0.743469872222414,1,1
FBgn0034162,0.999991114184778,0.0001023,-0.0927173370488323,0.492226284081386,1,1
FBgn0051665,0.999991116757862,-0.0140425400000002,-0.178547954171456,0.662378021172699,1,1
FBgn0038646,0.99999121131703,0.0115905999999999,-0.200885974327485,0.81704323372457,1,1
FBgn0000567,0.999991251186264,-0.0368766,-0.11675652826087,0.622951795069929,1,1
FBgn0039683,0.999991265285909,0.0355367100000001,-0.082828163768997,0.491190723678339,1,1
FBgn0031771,0.999991298243842,-0.00352901999999999,-0.164979020673835,0.707356568948356,1,1
FBgn0052767,0.999991347651348,-0.00466302000000018,-0.156862189087523,0.671360412820227,1,1
FBgn0029647,0.999991429304834,-0.08235788,-0.34591347025974,1.05603199845904,1,1
FBgn0032335,0.99999150073869,-0.0416228649999997,-0.321186809210526,0.788177367537889,1,1
FBgn0039969,0.999991576866356,-0.00559065000000025,-0.282113132716049,0.857884899788936,1,1
FBgn0036810,0.999991600556832,0.000100160000000127,-0.173139993423423,0.660510217951033,1,1
FBgn0033160,0.999991814700186,0.000657320000000183,-0.124421020789715,0.590251823523486,1,1
FBgn0038576,0.999991927745014,-0.0145382299999999,-0.014751864212963,0.201597148286341,1,1
FBgn0087011,0.999992226249348,-0.0710883050000004,-0.155972931231884,0.555598663313949,1,1
FBgn0039203,0.999992292775665,-0.00604205999999996,-0.116116301931464,0.656425968814564,1,1
FBgn0022984,0.99999240314153,0.0267586499999997,-0.18279736570028,0.655751795509453,1,1
FBgn0038412,0.999992507690897,-0.0127894299999998,-0.156079417380156,0.667166933261866,1,1
FBgn0030666,0.999992528898073,-0.00205374999999997,-0.136070583195084,0.598709976070719,1,1
FBgn0037447,0.999992549393114,-0.00960704000000012,-0.0286073829183673,0.302473842608981,1,1
FBgn0028684,0.999992590471268,-0.00291927000000003,-0.0989781052725857,0.548637131603536,1,1
FBgn0037263,0.999992636211565,-0.0561633100000001,-0.164781088350515,0.733823371324464,1,1
FBgn0034025,0.999992648211734,-0.0121083899999999,-0.0259841673580246,0.260387761944549,1,1
FBgn0040763,0.99999268125534,-0.0536727100000001,-0.235329016544715,0.833474147192675,1,1
FBgn0004132,0.999992736011716,-0.02608999,-0.181446425402299,0.783404085920727,1,1
FBgn0027930,0.999992806551945,0.0223706999999997,-0.142307508783455,0.608725777357676,1,1
FBgn0032001,0.999992813406101,0.00392306999999992,-0.19106149295045,0.739481144372583,1,1
FBgn0034807,0.999992852835796,-0.0564819700000001,-0.170772855562771,0.737120932497842,1,1
FBgn0042189,0.999992929881605,-0.00965510000000003,-0.284686784273504,0.845327495093915,1,1
FBgn0031146,0.99999293466004,-0.00220171000000002,-0.166254199307692,0.672271553554531,1,1
FBgn0032665,0.999993316233466,-0.0548405299999994,-0.22887380875,0.864611053696858,1,1
FBgn0036345,0.999993330084837,-0.16698878,-0.454645483690476,0.967656327874522,1,1
FBgn0041236,0.999993369593312,-0.0244998900000013,-0.161122797434402,0.683401579012791,1,1
FBgn0034324,0.999993402513705,-0.02489074,-0.191432988582677,0.761731278648954,1,1
FBgn0261840,0.999993441343957,-0.13170704,-0.318749087043011,0.875408561311932,1,1
FBgn0030071,0.99999344607514,-0.0129401199999997,-0.157687322102102,0.925533598115737,1,1
FBgn0263260,0.999993449619289,0.00175138999999991,-0.227638392528736,0.80926574792245,1,1
FBgn0053092,0.999993478858977,-0.00982897000000005,-0.0707529975104602,0.49238625494368,1,1
FBgn0263742,0.999993492583125,-0.0823892500000001,-0.247196492160494,0.758338333008592,1,1
